,Unnamed: 0,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,pta_end_balance_implied,pta_end_balance_diff,pta_end_balance_pct_diff,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_public,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,pp_total_funding,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_public,pta_expenditure_as_p_of_total,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
334,334,08X048,P.S. 048 Joseph R. Drake,2019,8.0,Elementary School,668.0,X,True,0.004,0.219,0.763,0.001,0.012,0.002,0.295,0.228,94.9%,Above 95%,0.95,14885140.0,7085184.0,7799956.0,14885140.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10606.562874251496,11676.580838323353,22283.14371257485,,,,,,,,,Q5,,,
336,336,08X069,P.S. 069 Journey Prep School,2019,8.0,Elementary School,629.0,X,True,0.025,0.154,0.79,0.013,0.017,0.0139999999999999,0.232,0.118,84.3%,80.2%,0.802,9991463.0,6117146.0,3874317.0,9991463.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9725.192368839427,6159.486486486487,15884.678855325914,,,,,,,,,Q3,,,
340,340,08X093,P.S. 093 Albert G. Oliver,2019,8.0,Elementary School,341.0,X,True,0.0,0.428,0.54,0.021,0.012,0.02,0.208,0.053,72.4%,75.0%,0.75,8056548.0,3517494.0,4539054.0,8056548.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10315.231671554253,13311.00879765396,23626.240469208213,,,,,,,,,Q2,,,
342,342,08X101,M.S. X101 Edward R. Byrne,2019,8.0,Middle/Junior High School,545.0,X,True,0.156,0.101,0.569,0.02,0.154,0.02,0.233,0.013,73.0%,58.2%,0.5820000000000001,8635895.0,6441775.0,2194120.0,8635895.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11819.770642201836,4025.908256880734,15845.678899082568,,,,,,,,,Q1,,,
344,344,08X119,The Dr. Emmett W. Bassett School,2019,8.0,Elementary School,803.0,X,True,0.293,0.101,0.465,0.059,0.083,0.0579999999999999,0.181,0.275,84.2%,89.8%,0.898,13614191.0,7932610.0,5681581.0,13614191.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9878.717310087171,7075.443337484433,16954.160647571607,,,,,,,,,Q4,,,
347,347,08X131,J.H.S. 131 Albert Einstein,2019,8.0,Middle/Junior High School,479.0,X,True,0.033,0.332,0.618,0.01,0.006,0.0109999999999999,0.309,0.102,84.1%,90.4%,0.904,9317867.0,6127176.0,3190691.0,9317867.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12791.59916492693,6661.1503131524005,19452.74947807933,,,,,,,,,Q4,,,
348,348,08X138,P.S. 138 Samuel Randall,2019,8.0,Elementary School,661.0,X,True,0.029,0.274,0.661,0.03,0.006,0.0299999999999999,0.224,0.076,86.8%,86.7%,0.867,11866439.0,6435178.0,5431261.0,11866439.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9735.5189107413,8216.73373676248,17952.25264750378,,,,,,,,,Q4,,,
356,356,08X301,M.S. 301 Paul L. Dunbar,2019,8.0,Middle/Junior High School,242.0,X,True,0.0,0.417,0.545,0.017,0.021,0.0169999999999999,0.219,0.264,93.8%,Above 95%,0.95,5728206.0,3581503.0,2146703.0,5728206.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14799.59917355372,8870.673553719009,23670.272727272728,,,,,,,,,Q5,,,
360,360,08X320,Pelham Lab High School,2019,8.0,Senior High School,475.0,X,True,0.065,0.208,0.608,0.044,0.074,0.045,0.215,0.156,76.6%,82.4%,0.8240000000000001,8058352.0,5907504.0,2150848.0,8058352.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12436.85052631579,4528.101052631579,16964.95157894737,,,,,,,,,Q3,,,
363,363,08X348,Schuylerville Preparatory High School,2019,8.0,Senior High School,360.0,X,True,0.058,0.278,0.564,0.017,0.083,0.017,0.225,0.144,71.9%,78.2%,0.782,5868673.0,4593370.0,1275303.0,5868673.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12759.361111111111,3542.508333333333,16301.869444444445,,,,,,,,,Q3,,,
369,369,08X377,Bronx Community High School,2019,8.0,Senior High School,184.0,X,True,0.011,0.359,0.614,0.0,0.016,2.4286128663675302e-17,0.163,0.076,85.9%,89.6%,0.8959999999999999,3955820.0,2637474.0,1318346.0,3955820.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14334.097826086956,7164.923913043478,21499.021739130436,,,,,,,,,Q4,,,
377,377,08X530,Longwood Preparatory Academy,2019,8.0,Senior High School,342.0,X,True,0.009,0.333,0.626,0.02,0.012,0.02,0.292,0.175,88.3%,91.5%,0.915,8645577.0,4883861.0,3761716.0,8645577.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14280.295321637426,10999.169590643274,25279.464912280702,,,,,,,,,Q4,,,
380,380,08X559,School for Tourism and Hospitality,2019,8.0,Senior High School,299.0,X,True,0.007,0.311,0.652,0.01,0.02,0.01,0.294,0.247,93.0%,94.1%,0.941,6316167.0,4587256.0,1728911.0,6316167.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15341.99331103679,5782.311036789298,21124.304347826088,,,,,,,,,Q5,,,
384,384,09X004,P.S./M.S. 004 Crotona Park West,2019,9.0,K-8 School,549.0,X,True,0.011,0.515,0.45,0.005,0.018,0.0059999999999999,0.262,0.16,94.5%,Above 95%,0.95,10890175.0,6738141.0,4152034.0,10890175.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12273.48087431694,7562.903460837887,19836.384335154828,,,,,,,,,Q5,,,
387,387,09X028,P.S. 028 Mount Hope,2019,9.0,Elementary School,727.0,X,True,0.007,0.209,0.772,0.003,0.01,0.002,0.26,0.281,94.6%,94.5%,0.945,15276939.0,7196910.0,8080029.0,15276939.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9899.463548830812,11114.207702888583,21013.671251719396,,,,,,,,,Q5,,,
388,388,09X035,P.S. 035 Franz Siegel,2019,9.0,Elementary School,618.0,X,True,0.006,0.27,0.697,0.013,0.013,0.014,0.262,0.248,94.8%,92.0%,0.92,11723617.0,6881406.0,4842211.0,11723617.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11134.961165048544,7835.2928802588995,18970.254045307443,,,,,,,,,Q5,,,
399,399,09X114,P.S. X114 - Luis Llorens Torres Schools,2019,9.0,Elementary School,711.0,X,True,0.035,0.215,0.706,0.013,0.031,0.013,0.225,0.311,Above 95%,94.7%,0.947,14027015.0,7708570.0,6318445.0,14027015.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10841.870604781998,8886.701828410689,19728.572433192687,,,,,,,,,Q5,,,
401,401,09X126,P.S. 126 Dr Marjorie H Dunbar,2019,9.0,Elementary School,579.0,X,True,0.007,0.235,0.743,0.002,0.014,0.001,0.173,0.268,94.5%,93.9%,0.939,10463657.0,5690461.0,4773196.0,10463657.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9828.084628670122,8243.86183074266,18071.946459412786,,,,,,,,,Q5,,,
411,411,09X227,Bronx Collegiate Academy,2019,9.0,Senior High School,388.0,X,True,0.034,0.232,0.719,0.005,0.01,0.005,0.219,0.191,89.2%,94.1%,0.941,7886234.0,5114555.0,2771679.0,7886234.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13181.842783505155,7143.5025773195875,20325.345360824744,,,,,,,,,Q5,,,
413,413,09X231,Eagle Academy for Young Men,2019,9.0,Junior-Senior High School,527.0,X,True,0.004,0.546,0.419,0.021,0.009,0.0219999999999999,0.269,0.042,80.1%,82.0%,0.82,8723343.0,5930711.0,2792632.0,8723343.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11253.721062618595,5299.111954459203,16552.8330170778,,,,,,,,,Q3,,,
422,422,09X294,The Walton Avenue School,2019,9.0,Elementary School,502.0,X,True,0.004,0.149,0.809,0.018,0.02,0.0179999999999999,0.229,0.231,94.2%,Above 95%,0.95,9634812.0,6300556.0,3334256.0,9634812.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12550.908366533864,6641.94422310757,19192.852589641436,,,,,,,,,Q5,,,
426,426,09X313,I.S. 313 School of Leadership Development,2019,9.0,Middle/Junior High School,302.0,X,True,0.003,0.262,0.715,0.013,0.007,0.013,0.258,0.368,92.7%,Above 95%,0.95,8539949.0,4714000.0,3825949.0,8539949.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15609.271523178808,12668.705298013245,28277.976821192053,,,,,,,,,Q5,,,
427,427,09X323,Bronx Writing Academy,2019,9.0,Middle/Junior High School,401.0,X,True,0.012,0.317,0.641,0.015,0.015,0.015,0.264,0.242,92.8%,94.7%,0.947,8252240.0,5284943.0,2967297.0,8252240.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13179.40897755611,7399.743142144638,20579.15211970075,,,,,,,,,Q5,,,
428,428,09X324,Bronx Early College Academy for Teaching & Learnin,2019,9.0,Junior-Senior High School,510.0,X,True,0.027,0.278,0.667,0.012,0.016,0.0119999999999999,0.194,0.092,88.6%,89.7%,0.897,8731726.0,5710117.0,3021609.0,8731726.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11196.307843137254,5924.7235294117645,17121.03137254902,,,,,,,,,Q4,,,
446,446,09X525,Bronx Leadership Academy High School,2019,9.0,Senior High School,565.0,X,True,0.005,0.301,0.665,0.014,0.014,0.015,0.271,0.198,88.7%,94.0%,0.94,9767187.0,6534508.0,3232679.0,9767187.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11565.500884955753,5721.555752212389,17287.05663716814,,,,,,,,,Q5,,,
462,462,10X033,P.S. 033 Timothy Dwight,2019,10.0,Elementary School,890.0,X,True,0.007,0.098,0.86,0.025,0.011,0.024,0.22,0.242,92.5%,Above 95%,0.95,15305139.0,8970606.0,6334533.0,15305139.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10079.332584269663,7117.452808988764,17196.785393258426,,,,,,,,,Q5,,,
471,471,10X080,J.H.S. 080 The Mosholu Parkway,2019,10.0,Middle/Junior High School,652.0,X,True,0.112,0.133,0.706,0.012,0.037,0.012,0.253,0.316,89.9%,90.7%,0.907,12924210.0,8630756.0,4293454.0,12924210.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13237.35582822086,6585.052147239264,19822.407975460123,,,,,,,,,Q4,,,
477,477,10X095,P.S. 095 Sheila Mencher,2019,10.0,K-8 School,1230.0,X,True,0.057,0.164,0.715,0.02,0.044,0.0199999999999999,0.216,0.162,82.3%,86.6%,0.866,19368901.0,12429075.0,6939826.0,19368901.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10104.939024390244,5642.134959349593,15747.073983739838,,,,,,,,,Q4,,,
479,479,10X141,Riverdale / Kingsbridge Academy (Middle School / H,2019,10.0,Junior-Senior High School,1513.0,X,True,0.074,0.095,0.555,0.015,0.261,0.0149999999999999,0.192,0.07,52.3%,48.4%,0.484,19641496.0,15970333.0,3671163.0,19641496.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10555.40846001322,2426.413086582948,12981.821546596166,,,,,,,,,Q1,,,
483,483,10X207,P.S. 207,2019,10.0,Elementary School,336.0,X,True,0.06,0.095,0.771,0.009,0.065,0.009,0.217,0.265,91.4%,89.7%,0.897,6909017.0,3615712.0,3293305.0,6909017.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10761.047619047618,9801.502976190475,20562.550595238095,,,,,,,,,Q4,,,
492,492,10X246,P.S. 246 Poe Center,2019,10.0,Elementary School,683.0,X,True,0.023,0.07,0.864,0.006,0.037,0.0059999999999999,0.217,0.381,92.4%,94.5%,0.945,12229568.0,7466706.0,4762862.0,12229568.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10932.2196193265,6973.443631039531,17905.663250366033,,,,,,,,,Q5,,,
518,518,10X390,M.S. 390,2019,10.0,Middle/Junior High School,539.0,X,True,0.011,0.13,0.853,0.002,0.004,0.002,0.263,0.278,Above 95%,93.4%,0.934,10365557.0,6898683.0,3466874.0,10365557.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12799.040816326533,6432.048237476809,19231.089053803335,,,,,,,,,Q5,,,
523,523,10X434,Belmont Preparatory High School,2019,10.0,Senior High School,390.0,X,True,0.046,0.218,0.71,0.013,0.013,0.013,0.233,0.121,85.9%,85.3%,0.853,6651599.0,5117236.0,1534363.0,6651599.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13121.117948717949,3934.2641025641024,17055.382051282053,,,,,,,,,Q4,,,
541,541,11X068,P.S. 068 Bronx,2019,11.0,Elementary School,643.0,X,True,0.014,0.751,0.204,0.017,0.014,0.017,0.258,0.016,69.7%,73.1%,0.731,16125521.0,6282110.0,9843411.0,16125521.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9770.0,15308.570762052876,25078.570762052877,,,,,,,,,Q2,,,
544,544,11X083,P.S. 083 Donald Hertz,2019,11.0,K-8 School,1648.0,X,True,0.098,0.07,0.481,0.013,0.338,0.0129999999999999,0.203,0.174,66.4%,72.8%,0.728,24095141.0,16969024.0,7126117.0,24095141.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10296.73786407767,4324.1001213592235,14620.837985436894,,,,,,,,,Q2,,,
546,546,11X089,P.S. 089 Bronx,2019,11.0,K-8 School,1550.0,X,True,0.101,0.199,0.539,0.013,0.149,0.0119999999999999,0.173,0.199,79.3%,84.2%,0.8420000000000001,22261942.0,15192534.0,7069408.0,22261942.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9801.634838709677,4560.908387096774,14362.543225806452,,,,,,,,,Q3,,,
549,549,11X103,P.S. 103 Hector Fontanez,2019,11.0,Elementary School,1019.0,X,True,0.027,0.464,0.443,0.033,0.032,0.034,0.255,0.18,89.3%,88.7%,0.887,17204389.0,11007550.0,6196839.0,17204389.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10802.306182531896,6081.294406280667,16883.600588812562,,,,,,,,,Q4,,,
554,554,11X112,P.S. 112 Bronxwood,2019,11.0,Elementary School,414.0,X,True,0.0,0.519,0.459,0.0,0.022,-3.4694469519536136e-17,0.242,0.051,94.4%,92.2%,0.922,9903368.0,4495229.0,5408139.0,9903368.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10858.041062801933,13063.13768115942,23921.17874396135,,,,,,,,,Q5,,,
556,556,11X127,J.H.S. 127 The Castle Hill,2019,11.0,Middle/Junior High School,850.0,X,True,0.318,0.221,0.407,0.028,0.026,0.028,0.195,0.132,75.1%,77.7%,0.777,13707276.0,9554876.0,4152400.0,13707276.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11241.030588235297,4885.176470588235,16126.20705882353,,,,,,,,,Q3,,,
557,557,11X144,J.H.S. 144 Michelangelo,2019,11.0,Middle/Junior High School,485.0,X,True,0.064,0.588,0.305,0.004,0.039,0.004,0.252,0.107,78.4%,79.7%,0.797,9663716.0,5899030.0,3764686.0,9663716.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12162.948453608247,7762.239175257732,19925.18762886598,,,,,,,,,Q3,,,
559,559,11X160,P.S. 160 Walt Disney,2019,11.0,Elementary School,377.0,X,True,0.019,0.615,0.31,0.04,0.016,0.04,0.268,0.04,71.4%,55.0%,0.55,8412031.0,4738556.0,3673475.0,8412031.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12569.114058355435,9743.96551724138,22313.079575596817,,,,,,,,,Q1,,,
562,562,11X178,P.S. 178 - Dr. Selman Waksman,2019,11.0,Elementary School,410.0,X,True,0.034,0.602,0.29,0.012,0.061,0.013,0.222,0.046,77.6%,60.3%,0.603,8812853.0,5246696.0,3566157.0,8812853.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12796.81951219512,8697.943902439025,21494.763414634148,,,,,,,,,Q2,,,
563,563,11X180,M.S. 180 Dr. Daniel Hale Williams,2019,11.0,Middle/Junior High School,1016.0,X,True,0.031,0.67,0.242,0.027,0.03,0.0269999999999999,0.204,0.032,68.5%,56.9%,0.569,16980648.0,11683170.0,5297478.0,16980648.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11499.183070866142,5214.0531496062995,16713.23622047244,,,,,,,,,Q1,,,
567,567,11X249,Bronx Health Sciences High School,2019,11.0,Senior High School,295.0,X,True,0.061,0.529,0.315,0.054,0.041,0.0539999999999999,0.115,0.047,71.5%,70.8%,0.708,4596865.0,3129701.0,1467164.0,4596865.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10609.15593220339,4973.437288135593,15582.593220338984,,,,,,,,,Q2,,,
568,568,11X253,Bronx High School for Writing and Communication Ar,2019,11.0,Senior High School,317.0,X,True,0.047,0.476,0.438,0.016,0.022,0.017,0.237,0.155,74.8%,82.2%,0.8220000000000001,5111833.0,3747870.0,1363963.0,5111833.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11822.933753943218,4302.722397476341,16125.656151419558,,,,,,,,,Q3,,,
572,572,11X287,North Bronx School of Empowerment,2019,11.0,Middle/Junior High School,563.0,X,True,0.039,0.572,0.352,0.018,0.02,0.017,0.266,0.135,89.0%,88.7%,0.887,10280548.0,7558742.0,2721806.0,10280548.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13425.82948490231,4834.46891651865,18260.29840142096,,,,,,,,,Q4,,,
573,573,11X288,Collegiate Institute for Math and Science,2019,11.0,Senior High School,607.0,X,True,0.115,0.343,0.404,0.02,0.119,0.019,0.181,0.033,73.5%,72.3%,0.723,7921772.0,5956494.0,1965278.0,7921772.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9813.004942339374,3237.6902800658977,13050.695222405271,,,,,,,,,Q2,,,
577,577,11X355,Bronx Alliance Middle School,2019,11.0,Middle/Junior High School,300.0,X,True,0.03,0.607,0.347,0.013,0.003,0.013,0.243,0.063,87.7%,85.7%,0.857,5734426.0,4172760.0,1561666.0,5734426.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13909.2,5205.553333333333,19114.753333333338,,,,,,,,,Q4,,,
578,578,11X357,Young Voices Academy of the Bronx,2019,11.0,Elementary School,425.0,X,True,0.132,0.087,0.631,0.007,0.144,0.006,0.146,0.195,81.6%,79.5%,0.795,6360466.0,4450514.0,1909952.0,6360466.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10471.797647058824,4494.004705882353,14965.802352941177,,,,,,,,,Q3,,,
579,579,11X370,Leaders of Tomorrow,2019,11.0,Middle/Junior High School,429.0,X,True,0.012,0.59,0.373,0.012,0.014,0.011,0.315,0.138,91.4%,88.1%,0.8809999999999999,9254463.0,6352639.0,2901824.0,9254463.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14808.016317016318,6764.158508158508,21572.174825174825,,,,,,,,,Q4,,,
581,581,11X455,Harry S Truman High School,2019,11.0,Senior High School,2081.0,X,True,0.032,0.498,0.417,0.025,0.027,0.026,0.254,0.084,73.6%,76.2%,0.762,30234456.0,21612958.0,8621498.0,30234456.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10385.851994233542,4142.959154252763,14528.811148486304,,,,,,,,,Q3,,,
582,582,11X462,Cornerstone Academy for Social Action Middle Schoo,2019,11.0,Middle/Junior High School,257.0,X,True,0.0,0.611,0.358,0.016,0.016,0.015,0.237,0.023,77.0%,77.9%,0.779,4641644.0,3207377.0,1434267.0,4641644.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12480.06614785992,5580.805447470817,18060.87159533074,,,,,,,,,Q3,,,
588,588,11X509,High School of Language and Innovation,2019,11.0,Senior High School,379.0,X,True,0.195,0.061,0.538,0.016,0.19,0.016,0.045,0.802,Above 95%,Above 95%,0.95,7269475.0,5015279.0,2254196.0,7269475.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13232.926121372033,5947.746701846966,19180.672823218996,,,,,,,,,Q5,,,
604,604,12X066,P.S. 066 School of Higher Expectations,2019,12.0,Elementary School,598.0,X,True,0.018,0.268,0.684,0.008,0.022,0.0079999999999999,0.222,0.135,90.8%,94.2%,0.942,12690816.0,7142249.0,5548567.0,12690816.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11943.560200668897,9278.540133779265,21222.10033444816,,,,,,,,,Q5,,,
607,607,12X129,M.S. 129 Academy for Independent Learning and Lead,2019,12.0,Middle/Junior High School,541.0,X,True,0.031,0.233,0.706,0.011,0.018,0.012,0.264,0.135,91.1%,93.9%,0.939,9804904.0,6719000.0,3085904.0,9804904.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12419.593345656192,5704.07393715342,18123.667282809613,,,,,,,,,Q5,,,
620,620,12X267,Bronx Latin,2019,12.0,Junior-Senior High School,580.0,X,True,0.016,0.19,0.778,0.005,0.012,0.004,0.248,0.143,Above 95%,89.6%,0.8959999999999999,9681285.0,6793144.0,2888141.0,9681285.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11712.31724137931,4979.553448275862,16691.870689655174,,,,,,,,,Q4,,,
622,622,12X273,Frederick Douglass Academy V. Middle School,2019,12.0,Middle/Junior High School,220.0,X,True,0.027,0.341,0.609,0.018,0.005,0.018,0.245,0.164,89.1%,93.1%,0.931,4150991.0,2854352.0,1296639.0,4150991.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12974.327272727272,5893.813636363637,18868.140909090907,,,,,,,,,Q5,,,
625,625,12X314,Fairmont Neighborhood School,2019,12.0,Elementary School,309.0,X,True,0.0,0.382,0.605,0.0,0.013,1.214306433183765e-17,0.333,0.142,Above 95%,94.2%,0.942,7299031.0,3798940.0,3500091.0,7299031.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12294.30420711974,11327.155339805826,23621.45954692557,,,,,,,,,Q5,,,
635,635,12X479,Bronx Career and College Preparatory High School,2019,12.0,Senior High School,268.0,X,True,0.026,0.358,0.593,0.019,0.004,0.019,0.287,0.239,87.3%,93.0%,0.93,5522994.0,3953751.0,1569243.0,5522994.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14752.80223880597,5855.384328358209,20608.18656716418,,,,,,,,,Q5,,,
636,636,12X480,Bronx Regional High School,2019,12.0,Senior High School,181.0,X,True,0.028,0.337,0.602,0.006,0.028,0.005,0.188,0.099,90.6%,92.2%,0.922,3589910.0,2715265.0,874645.0,3589910.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15001.46408839779,4832.292817679558,19833.75690607735,,,,,,,,,Q5,,,
652,652,13K046,P.S. 046 Edward C. Blum,2019,13.0,Elementary School,260.0,K,True,0.027,0.492,0.438,0.023,0.019,0.024,0.292,0.146,88.8%,85.6%,0.856,6088507.0,2742782.0,3345725.0,6088507.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10549.161538461538,12868.173076923076,23417.334615384618,,,,,,,,,Q4,,,
661,661,13K266,M.S. K266 - Park Place Community Middle School,2019,13.0,Middle/Junior High School,160.0,K,True,0.025,0.712,0.225,0.006,0.031,0.007,0.325,0.063,83.7%,78.0%,0.78,3386937.0,2346363.0,1040574.0,3386937.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14664.76875,6503.5875,21168.35625,,,,,,,,,Q3,,,
662,662,13K270,P.S. 270 Johann DeKalb,2019,13.0,Elementary School,112.0,K,True,0.036,0.652,0.286,0.018,0.009,0.017,0.348,0.071,88.4%,90.0%,0.9,3479989.0,1444473.0,2035516.0,3479989.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12897.080357142857,18174.25,31071.33035714286,,,,,,,,,Q4,,,
664,664,13K287,P.S. 287 Bailey K. Ashford,2019,13.0,Elementary School,145.0,K,True,0.055,0.648,0.214,0.041,0.041,0.0419999999999999,0.262,0.062,93.1%,92.0%,0.92,3640876.0,1750517.0,1890359.0,3640876.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12072.53103448276,13036.958620689657,25109.489655172412,,,,,,,,,Q5,,,
