,Unnamed: 0,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,pta_end_balance_implied,pta_end_balance_diff,pta_end_balance_pct_diff,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_public,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,pp_total_funding,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_public,pta_expenditure_as_p_of_total,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
6991,6991,25Q032,P.S. 032 State Street,2023,25.0,Elementary School,861.0,Q,True,0.6492450833320618,0.0046457606367766,0.2392566800117492,,0.0673635303974151,0.0394889456219971,0.1660859435796737,0.1637630611658096,0.6631823182106018,0.6081161499023438,0.6081161499023438,14086853.803993223,9521596.096458184,4565257.70753504,14086853.803993223,109181.38,71698.88,45696.28,35482.5,Active,1.0,0.0313588865101337,0.0069686411879956,0.0011614401591941,unresolvable,83178.78,47696.28,1.3442198266751215,True,45476.28,220.0,0.0048143962703309,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,11058.764339672687,5302.2737602032985,16361.038099875985,126.80764227642275,83.27396051103369,53.07349593495935,41.210801393728225,16444.31206038702,0.7530132477124329,0.5089772421694005,0.5063997825219684,Q1,Q5,Q5,Q4
7002,7002,25Q184,P.S. 184 Flushing Manor,2023,25.0,Elementary School,481.0,Q,True,0.5945945978164673,0.0020790020935237,0.1288981288671493,,0.2619542479515075,0.012474023271352,0.1767151802778244,0.147609144449234,0.5197505354881287,0.42455509305000305,0.424555093050003,8181792.764496506,5265876.609408164,2915916.155088342,8181792.764496506,72374.55,50611.88,20567.81,20567.81,Active,1.0,0.0062370062805712,0.0041580041870474,0.0020790020935237,unresolvable,42330.48,21762.67,1.0580936910638516,True,20567.81,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,10947.768418727992,6062.195748624411,17009.964167352402,150.46683991683992,105.22220374220372,42.760519750519755,42.760519750519755,17115.186371094605,0.961129243126878,0.6185915661372116,0.6147885361032982,Q1,Q5,Q5,Q4
7009,7009,25Q209,P.S. 209 Clearview Gardens,2023,25.0,Elementary School,499.0,Q,True,0.5711422562599182,0.0040080160833895,0.1783567070960998,,0.2304609268903732,0.0160320936702191,0.1583166271448135,0.086172342300415,0.4088176488876343,0.37158718705177307,0.371587187051773,8616017.5082806,5376082.149868458,3239935.358412142,8616017.5082806,79916.04,96082.55,103621.07,7538.52,Active,1.0,0.0120240477845072,0.0,0.0040080160833895,unresolvable,87454.55999999998,79916.03999999998,10.601025134907111,True,8194.97,95426.1,0.9209140573437428,under_1.00,True,False,False,False,False,False,False,False,False,False,False,False,True,10773.711723183282,6492.856429683651,17266.568152866934,160.15238476953903,192.5502004008016,207.65745490981965,15.107254509018038,17459.118353267735,1.7872225037028306,1.1151619632580587,1.1028632517675954,Q1,Q5,Q5,Q4
7037,7037,26Q098,P.S. 098 The Douglaston School,2023,26.0,Elementary School,238.0,Q,True,0.3529411852359772,0.0378151275217533,0.2142857164144516,,0.3403361439704895,0.0546218268573284,0.1974789947271347,0.0420168079435825,0.27731093764305115,0.28654852509498596,0.2865485250949859,5263151.42072995,2799170.8797274446,2463980.5410025055,5263151.42072995,91023.15,78098.76,88087.44,114438.63,Active,1.0,0.0462184883654117,0.008403361774981,0.0,unresolvable,101011.83,13426.800000000005,0.1173275143192469,True,87932.14,155.3000000000029,0.0017630209255712,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,11761.22218372876,10352.859415976916,22114.08159970567,382.4502100840336,328.146050420168,370.11529411764707,480.8345798319328,22442.22765012584,2.7900676077197715,1.483878265261242,1.4621812751210015,Q1,Q5,Q5,Q5
7070,7070,27Q060,P.S. 060 Woodhaven,2023,27.0,Elementary School,985.0,Q,True,0.2030456811189651,0.0385786816477775,0.7086294293403625,,0.0243654828518629,0.0253807250410318,0.1512690335512161,0.2213197946548462,0.7989847660064697,0.7185020446777344,0.7185020446777344,16697475.284665693,9712783.808470435,6984691.476195257,16697475.284665693,28.32,26660.07,95.25,1659.84,Active,1.0,0.0050761420279741,0.0192893408238887,0.0010152284521609,unresolvable,-26536.5,28196.34,16.987384326200118,True,95.25,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,9860.694221797396,7091.0573362388395,16951.751558036238,0.0287512690355329,27.066060913705584,0.0967005076142132,1.6851167512690357,16978.81761894994,0.2744843345195224,0.1596652760102215,0.1594107523924242,Q2,Q1,Q4,Q1
7168,7168,28Q620,Thomas A. Edison Career and Technical Education Hi,2023,28.0,Senior High School,2200.0,Q,True,0.4872727394104004,0.1486363708972931,0.2359090894460678,,0.0331818163394928,0.0949999839067459,0.1395454555749893,0.0299999993294477,0.7354545593261719,0.6566511988639832,0.6566511988639832,31471757.973193444,25248649.515620463,6223108.457572978,31471757.973193444,1164.86,1781.35,21412.88,1796.39,Active,1.0,0.0077272728085517,0.0445454530417919,0.0427272729575634,unresolvable,20796.390000000003,19000.000000000004,10.57676785107911,True,2412.88,19000.0,0.8873164189030154,under_1.00,False,False,False,False,False,True,False,False,False,False,True,True,True,11476.658870736575,2828.685662533172,14305.344533269748,0.5294818181818182,0.8097045454545454,9.733127272727272,0.8165409090909092,14306.154237815204,0.0070552288307457,0.0056601541023456,0.0056598337470336,Q2,Q1,Q2,Q1
7297,7297,31R032,P.S. 032 The Gifford School,2023,31.0,Elementary School,661.0,R,True,0.1921331286430359,0.0105900149792432,0.1664145290851593,,0.6111951470375061,0.0196671802550554,0.269288957118988,0.059001512825489,0.43419063091278076,0.40727534890174866,0.4072753489017486,12195949.080281105,6678587.196227519,5517361.884053586,12195949.080281105,6430.91,64123.99,1663.07,15922.99,Active,1.0,0.0181543119251728,0.0015128592494875,0.0,unresolvable,-56030.009999999995,71953.0,4.518812107525031,True,6430.91,4767.84,2.866890750239016,under_5.00,False,False,False,False,False,False,False,False,False,False,False,False,True,10103.762777953889,8346.99226029287,18450.755038246756,9.729062027231468,97.01057488653557,2.5159909228441752,24.089243570347957,18547.76561313329,0.960143037979967,0.5257810571190249,0.52303105888854,Q1,Q2,Q5,Q4
7376,7376,01M134,P.S. 134 Henrietta Szold,2024,1.0,Elementary School,199.0,M,True,0.0502512566745281,0.2814070284366607,0.6180904507637024,,0.025125628337264,0.0251256357878446,0.3417085409164428,0.2412060350179672,Above 95%,Above 95%,0.95,6561496.96852752,3002854.422050449,3558642.546477071,6561496.96852752,1484.0,874.5,10582.38,609.5,Active,1.0,0.0150753771886229,0.0050251255743205,0.0050251255743205,unresolvable,11191.88,10582.38,17.362395406070547,True,591.21,9991.169999999998,0.9441326053307478,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,15089.720713821353,17882.625861693825,32972.34657551518,7.457286432160804,4.394472361809045,53.177788944723616,3.062814070351759,32976.74104787699,0.0291222908969014,0.0133277513377598,0.0133259752849105,Q5,Q2,Q2,Q2
7418,7418,02M151,Yorkville Community School,2024,2.0,Elementary School,343.0,M,True,0.0670553967356681,0.1311953365802765,0.2361516058444976,,0.4606414139270782,0.1049562469124794,0.2740524709224701,0.0408163256943225,0.3206997215747833,0.3812192976474762,0.3812192976474762,7577802.545411698,3993234.4575958457,3584568.087815852,7577802.545411698,152116.55,2541383.08,215406.12,113384.59,Active,1.0,0.0962099134922027,0.0029154520016163,0.0058309040032327,unresolvable,-2173860.41,2287245.0,20.17245024213608,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,11642.082966751736,10450.635824536012,22092.71879128775,443.48848396501455,7409.280116618076,628.0061807580175,330.56731778425655,29501.998907905825,63.64222053543175,33.537203757556185,25.114502036784252,Q1,Q5,Q5,Q5
7428,7428,02M255,M.S. 255 Salk School of Science,2024,2.0,Middle/Junior High School,369.0,M,True,0.3170731663703918,0.0243902429938316,0.105691060423851,,0.4634146392345428,0.0894308909773826,0.211382120847702,0.0108401086181402,0.23577235639095306,0.22812466323375702,0.228124663233757,5855874.293443624,4679581.120992372,1176293.172451252,5855874.293443624,123194.0,192939.0,475283.0,356758.0,Active,1.0,0.0840108394622802,0.0054200543090701,0.0,unresolvable,405538.0,48780.0,0.1367313416938092,True,425730.0,49553.0,0.1042599882596263,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,12681.791655805886,3187.7863752066455,15869.57803101253,333.8590785907859,522.869918699187,1288.029810298103,966.8238482384824,16392.447949711717,4.122997230125685,3.2947940876398096,3.1897000393305035,Q1,Q5,Q5,Q5
7448,7448,02M340,Sixth Avenue Elementary School,2024,2.0,Elementary School,323.0,M,True,0.0959752351045608,0.0495356023311615,0.2198142409324646,,0.4767801761627197,0.1578947454690933,0.198142409324646,0.1021671816706657,0.2414860725402832,0.29092878103256226,0.2909287810325622,6245603.962240479,3302298.5790105676,2943305.3832299113,6245603.962240479,221806.0,202969.0,30790.0,63912.0,Active,1.0,0.1578947305679321,0.0,0.0,unresolvable,49627.0,14285.0,0.223510451871323,True,58326.22,27536.22,0.8943234816498864,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,10223.83460993984,9112.400567275266,19336.235177215105,686.7058823529412,628.3869969040247,95.3250773993808,197.86996904024767,19964.62217411913,6.146294623086851,3.2497897917816285,3.147502574421998,Q1,Q5,Q5,Q5
7501,7501,03M054,J.H.S. 054 Booker T. Washington,2024,3.0,Middle/Junior High School,708.0,M,True,0.1186440661549568,0.0861581936478614,0.2358757108449936,,0.443502813577652,0.1158192157745361,0.1581920832395553,0.0183615814894437,0.25847458839416504,0.29617515206336975,0.2961751520633697,11479167.218117291,8112283.239480566,3366883.978636725,11479167.218117291,1209.14,68079.0,934317.0,1141.06,Active,1.0,0.0988700538873672,0.0014124293811619,0.0155367227271199,unresolvable,867447.14,866306.08,759.2116803673777,True,,,,,False,True,False,False,False,False,False,False,False,True,False,True,True,11458.02717440758,4755.485845532097,16213.513019939675,1.7078248587570624,96.15677966101696,1319.656779661017,1.6116666666666666,16309.669799600691,0.8392088637718613,0.593065670239149,0.5895691380788783,Q1,Q1,Q5,Q1
7505,7505,03M087,P.S. 087 William Sherman,2024,3.0,Elementary School,730.0,M,True,0.0863013714551925,0.0260273981839418,0.1917808204889297,,0.5931506752967834,0.1027397345751524,0.1739726066589355,0.0767123252153396,0.15342465043067932,0.17491209506988525,0.1749120950698852,12401643.362104146,7924348.880500001,4477294.481604145,12401643.362104146,638161.63,732473.5,495891.16,901576.29,Active,1.0,0.0986301377415657,0.0041095889173448,0.0,unresolvable,401579.29,499997.0,0.5545809107291408,True,1004101.98,508210.82,1.024843475733667,under_2.00,True,False,False,False,False,False,False,False,False,False,False,False,True,10855.272439041097,6133.2801117865,16988.552550827597,874.1940136986301,1003.3883561643836,679.3029589041096,1235.03601369863,17991.940906991982,9.243327256860796,5.906261602702012,5.5768766769039875,Q1,Q5,Q5,Q5
7603,7603,06M103,Dos Puentes Elementary School,2024,6.0,Elementary School,440.0,M,True,0.0113636367022991,0.0204545445740222,0.7409090995788574,,0.1840909123420715,0.0431818068027496,0.2227272689342498,0.4045454561710357,0.6772727370262146,0.6815500259399414,0.6815500259399414,8602116.54286249,5935988.401202584,2666128.141659906,8602116.54286249,0.0,0.0,45000.0,0.0,Active,1.0,0.0431818179786205,0.0,0.0,unresolvable,45000.0,45000.0,inf,True,77165.26,32165.259999999995,0.7147835555555554,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,13490.882730005873,6059.38214013615,19550.264870142026,0.0,0.0,102.27272727272728,0.0,19550.264870142026,0.0,0.0,0.0,Q2,Q1,Q1,Q1
7630,7630,06M368,The William Lynch School,2024,6.0,Elementary School,247.0,M,True,0.0080971661955118,0.2226720601320266,0.5060728788375854,,0.2307692319154739,0.0323886629194021,0.2550607323646545,0.1376518160104751,0.6720647811889648,0.7068744897842407,0.7068744897842407,5719895.666269801,3022583.3756999997,2697312.290569801,5719895.666269801,14700.0,25252.0,19317.0,27300.0,Active,1.0,0.0323886647820472,0.0,0.0,unresolvable,8765.0,18535.0,0.678937728937729,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,12237.179658704452,10920.292674371663,23157.472333076115,59.51417004048583,102.23481781376518,78.20647773279352,110.52631578947368,23259.70715088988,0.8354442826296526,0.4414765840732189,0.4395361349588351,Q2,Q4,Q5,Q5
7866,7866,10X445,The Bronx High School of Science,2024,10.0,Senior High School,2979.0,X,True,0.616985559463501,0.0540449805557727,0.0939912721514701,,0.1993957757949829,0.0355824120342731,0.0184625722467899,0.0,0.5119167566299438,0.46034809947013855,0.4603480994701385,33455941.680592712,30001848.57515418,3454093.1054385304,33455941.680592712,1330238.25,359368.41,857277.75,70869.84,Active,1.0,0.0275260154157876,0.0080563947558403,0.0,unresolvable,1828147.59,1757277.75,24.795847570701444,True,818601.51,38676.23999999999,0.0451151799985477,under_0.05,False,True,False,False,False,False,False,False,False,True,False,True,True,10071.11398964558,1159.4807336148135,11230.594723260394,446.53851963746223,120.6339073514602,287.77366565961734,23.78980866062437,11351.228630611851,1.1978208912687078,1.0741542217849578,1.0627387684372438,Q1,Q5,Q5,Q4
7878,7878,11X068,P.S. 068 Bronx,2024,11.0,Elementary School,497.0,X,True,0.0120724346488714,0.6418511271476746,0.2857142984867096,,0.0281690135598182,0.0321931261569261,0.3299798667430877,0.0402414500713348,0.7947686314582825,0.788987934589386,0.788987934589386,15620835.596127313,6119237.7793,9501597.816827312,15620835.596127313,22471.79,19071.84,17901.64,3399.95,Active,1.0,0.0160965789109468,0.0160965789109468,0.0,unresolvable,21301.59,17901.64,5.265265665671554,True,801.72,17099.92,0.9552152763657408,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,12312.349656539234,19117.903051966423,31430.25270850566,45.21486921529175,38.373923541247486,36.01939637826962,6.840945674044265,31468.626632046904,0.3116701897827166,0.1220923162697407,0.1219434327082084,Q2,Q4,Q4,Q3
7999,7999,13K307,P.S. 307 Daniel Hale Williams,2024,13.0,Elementary School,283.0,K,True,0.0353356897830963,0.4487632513046264,0.3321554660797119,,0.113074205815792,0.0706713870167732,0.3745582997798919,0.0388692580163478,0.8197879791259766,0.8151893019676208,0.8151893019676208,9961697.928518591,3087122.3105,6874575.618018592,9961697.928518591,40040.55,24501.99,33765.55,37061.7,Active,1.0,0.045936394482851,0.0247349832206964,0.0,unresolvable,49304.11,12242.410000000003,0.330325106511574,True,21850.74,11914.81,0.3528688263629646,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,10908.55940106007,24291.7866361081,35200.346037168165,141.48604240282685,86.57946996466431,119.31289752650176,130.96007067137808,35286.92550713284,0.7936838108637032,0.2459619853544756,0.2453584967246957,Q3,Q5,Q4,Q5
8057,8057,15K010,"Magnet School of Math, Science and Design Technolo",2024,15.0,Elementary School,813.0,K,True,0.1057810559868812,0.0676506757736206,0.2177121788263321,,0.4993849992752075,0.1094710901379585,0.2238622456789016,0.0442804433405399,0.2287822812795639,0.26736530661582947,0.2673653066158294,15578540.777211225,9196185.488574833,6382355.288636392,15578540.777211225,415927.45,288118.38,390639.35,491946.78,Active,1.0,0.1094710975885391,0.0,0.0,unresolvable,518448.42,26501.640000000018,0.0538709492112134,True,229018.49,161620.86,0.413734202660331,under_0.50,True,False,False,False,False,False,False,False,False,False,False,False,True,11311.421265159695,7850.37550877785,19161.796773937545,511.5958794587946,354.3891512915129,480.4912054120541,605.1005904059041,19516.18592522906,3.1330205372428908,1.8494567887992983,1.815873002282609,Q1,Q5,Q5,Q5
8075,8075,15K154,The Windsor Terrace School,2024,15.0,Elementary School,426.0,K,True,0.0774647891521453,0.0422535203397274,0.1361502408981323,,0.67136150598526,0.0727699436247348,0.2183098644018173,0.0281690135598182,0.13849765062332153,0.16981840133666992,0.1698184013366699,8070624.295570747,4800625.451099999,3269998.8444707477,8070624.295570747,117289.7,85444.32,28603.12,313448.5,Active,1.0,0.0727699548006057,0.0,0.0,unresolvable,60448.5,253000.0,0.8071501379014415,True,296767.9,268164.78,9.375368141657274,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,11269.073828873235,7676.053625518187,18945.127454391422,275.32793427230047,200.57352112676057,67.14347417840375,735.7946009389672,19145.700975518183,1.7798580803762054,1.0587076894025764,1.0476164930353613,Q1,Q5,Q5,Q5
8099,8099,15K839,M.S. 839,2024,15.0,Middle/Junior High School,306.0,K,True,0.1437908560037613,0.0555555559694767,0.2875817120075226,,0.4411764740943908,0.0718954019248485,0.3039215803146362,0.0490196086466312,0.44117647409439087,0.44420260190963745,0.4442026019096374,6791021.221642082,4685874.803005517,2105146.418636564,6791021.221642082,85790.65,82478.22,61746.53,3312.43,Active,1.0,0.0718954280018806,0.0,0.0,unresolvable,65058.95999999999,61746.52999999999,18.64085580676422,True,61746.53,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,15313.316349691231,6879.563459596615,22192.87980928785,280.3616013071895,269.5366666666667,201.786045751634,10.824934640522876,22462.416475954516,1.7601456177851469,1.2145186608628595,1.199945103658813,Q1,Q5,Q5,Q3
8183,8183,18K276,P.S. 276 Louis Marshall,2024,18.0,Elementary School,550.0,K,True,0.0381818190217018,0.7454545497894287,0.0618181824684143,,0.1254545450210571,0.029090903699398,0.1836363673210144,0.1909090876579284,0.8600000143051147,0.8062054514884949,0.8062054514884949,12722114.58838335,5552322.5772,7169792.01118335,12722114.58838335,11448.52,60736.48,10486.77,5372.04,Active,1.0,0.0018181818304583,0.0272727273404598,0.0,unresolvable,-38801.19,44173.23,8.22280362767217,True,6496.17,3990.6,0.3805366189970792,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,10095.131958545457,13035.985474878818,23131.117433424275,20.81549090909091,110.42996363636364,19.066854545454547,9.767345454545454,23241.54739706064,1.0938932159562855,0.4774086853097432,0.4751403241349142,Q3,Q3,Q5,Q3
8287,8287,20K505,Franklin Delano Roosevelt High School,2024,20.0,Senior High School,3431.0,K,True,0.3500437140464782,0.0731565132737159,0.3955115079879761,,0.1640921086072921,0.0171961560845375,0.1696298420429229,0.2964150309562683,0.8131740093231201,0.8730810284614563,0.8730810284614563,57056339.79069597,40341172.7479337,16715167.042762272,57056339.79069597,19347.0,17518.0,13004.92,1829.0,Active,1.0,0.0043719033710658,0.0067035849206149,0.0061206645332276,unresolvable,14833.919999999998,13004.919999999998,7.110399125205029,True,1610.0,11394.92,0.8762006994276013,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,11757.84690991947,4871.806191420073,16629.653101339543,5.638880792771786,5.1058000582920435,3.7904167881084234,0.5330807344797435,16634.758901397836,0.0434246175971601,0.0307029859683649,0.0306935621282914,Q3,Q2,Q2,Q1
8297,8297,21K095,P.S. 095 The Gravesend,2024,21.0,K-8 School,936.0,K,True,0.3311965763568878,0.0448717959225177,0.3205128312110901,,0.2777777910232544,0.0256410054862499,0.1709401756525039,0.1613247841596603,0.8440170884132385,0.7901389002799988,0.7901389002799988,16808651.169950932,11331292.478112848,5477358.691838086,16808651.169950932,95059.76,80751.27,16694.22,15308.49,Active,1.0,0.0085470089688897,0.0170940179377794,0.0,unresolvable,31002.709999999992,15694.219999999992,1.0251971291747255,True,16693.44,0.7800000000024738,4.672275793672743e-05,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,12106.08170738552,5851.878944271459,17957.96065165698,101.55957264957264,86.27272435897436,17.83570512820513,16.355224358974358,18044.233376015953,0.7126395347748415,0.4804149314750502,0.4781179813028045,Q2,Q4,Q4,Q4
8299,8299,21K097,P.S. 97 The Highlawn,2024,21.0,Elementary School,896.0,K,True,0.5078125,0.0089285718277096,0.2098214328289032,,0.2522321343421936,0.0212053610011935,0.1584821492433548,0.3236607015132904,0.7779017686843872,0.7515653371810913,0.7515653371810913,18170544.37773966,10058960.141491257,8111584.236248404,18170544.37773966,89385.16,85814.47,24306.17,3570.69,Active,1.0,0.015625,0.0055803572759032,0.0,unresolvable,27876.86,24306.17,6.807135315583263,True,24306.58,0.4100000000034924,1.686814500200947e-05,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,11226.518015057209,9053.107406527237,20279.62542158444,99.76022321428572,95.775078125,27.127421875,3.9851450892857145,20375.400499709445,0.8531147235193027,0.4722724218715728,0.4700524935760933,Q2,Q4,Q4,Q2
8316,8316,21K228,I.S. 228 David A. Boody,2024,21.0,Middle/Junior High School,1550.0,K,True,0.2903225719928741,0.0199999995529651,0.236129030585289,,0.4341935515403747,0.0193548463284969,0.1490322649478912,0.1283870935440063,0.8045161366462708,0.7113103270530701,0.7113103270530701,26185184.65743972,18680884.616224226,7504300.041215498,26185184.65743972,41261.02,38188.75,4976.6,307227.0,Active,1.0,0.0135483872145414,0.0038709677755832,0.0019354838877916,unresolvable,8048.869999999995,299178.13,0.9738015538998852,True,5002.67,26.06999999999971,0.0052385162560783,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,12052.183623370463,4841.483897558386,16893.66752092885,26.62001290322581,24.63790322580645,3.210709677419355,198.2109677419355,16918.30542415466,0.2044268822624884,0.1458410566875641,0.1456286702959644,Q2,Q3,Q3,Q5
8318,8318,21K239,Mark Twain I.S. 239 for the Gifted & Talented,2024,21.0,Middle/Junior High School,1210.0,K,True,0.3421487510204315,0.110743798315525,0.1123966947197914,,0.376033067703247,0.0586776882410049,0.1297520697116851,0.0239669419825077,0.4710743725299835,0.4674032926559448,0.4674032926559448,19174068.35933686,13165955.045878837,6008113.313458025,19174068.35933686,286569.15,217532.54,22779.47,60036.61,Active,1.0,0.0520661175251007,0.0041322312317788,0.0024793387856334,unresolvable,91816.08,31779.469999999987,0.5293348508518383,True,22777.71,1.7600000000020373,7.726255264069081e-05,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,10880.954583370938,4965.382903684319,15846.337487055256,236.8340082644628,179.77895867768595,18.82600826446281,49.61703305785124,16026.116445732943,1.6522351720173265,1.13451426125782,1.1217874229633047,Q1,Q5,Q5,Q4
8357,8357,22K251,P.S. 251 Paerdegat,2024,22.0,Elementary School,303.0,K,True,0.0693069323897361,0.7260726094245911,0.1056105643510818,,0.0165016502141952,0.0825082436203956,0.2013201266527176,0.0924092382192611,0.8613861203193665,0.8423729538917542,0.8423729538917542,8046472.004815794,3771339.0200999994,4275132.984715794,8046472.004815794,14283.96,3442.32,4514.35,4237.66,Active,1.0,0.0099009899422526,0.0726072639226913,0.0,unresolvable,15355.989999999998,11118.329999999998,2.623695624471996,True,4514.35,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,12446.663432673266,14109.349784540576,26556.01321721384,47.14178217821782,11.360792079207922,14.898844884488453,13.985676567656766,26567.37400929305,0.0912758036775151,0.0427804881187653,0.0427621942433377,Q3,Q4,Q3,Q3
8412,8412,24Q071,P.S. 071 Forest,2024,24.0,Elementary School,520.0,Q,True,0.0576923079788684,0.0057692308910191,0.6288461685180664,,0.2807692289352417,0.0269230636768043,0.142307698726654,0.2442307621240615,0.8211538195610046,0.7314788699150085,0.7314788699150085,12619856.189945543,5640623.322537721,6979232.867407822,12619856.189945543,28581.27,279976.21,190.68,584.06,Active,1.0,0.0076923076994717,0.0192307699471712,0.0,unresolvable,-251204.26,251788.32,431.1000924562546,True,6517.76,6327.08,33.181665617788966,extreme_outlier,False,False,False,False,False,False,False,True,False,False,True,True,True,10847.35254334177,13421.601668091966,24268.95421143374,54.96398076923077,538.4157884615385,0.3666923076923077,1.1231923076923076,24807.369999895276,4.963568634007606,2.2185372462727577,2.170386415262123,Q2,Q4,Q5,Q1
8423,8423,24Q113,P.S./I.S. 113 Anthony J. Pranzo,2024,24.0,K-8 School,796.0,Q,True,0.1155778914690017,0.0175879392772912,0.4321607947349548,,0.4082914590835571,0.0263819154351949,0.1394472420215606,0.0879397019743919,0.5376884341239929,0.4765239953994751,0.4765239953994751,12901840.70585874,8497222.0887,4404618.617158739,12901840.70585874,53911.16,51620.45,19746.16,2290.71,Active,1.0,0.0201005022972822,0.006281407084316,0.0,unresolvable,22036.87000000001,19746.16000000001,8.620104683700692,True,19746.16,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,10674.902121482412,5533.440473817511,16208.342595299924,67.7275879396985,64.84981155778894,24.806733668341707,2.877776381909548,16273.192406857712,0.6074979500494316,0.4001014365071109,0.3985070042584912,Q1,Q4,Q4,Q2
8520,8520,26Q205,P.S. 205 Alexander Graham Bell,2024,26.0,Elementary School,237.0,Q,True,0.5063291192054749,0.0548523217439651,0.1983122378587722,,0.1518987268209457,0.0886075943708419,0.1645569652318954,0.0928270071744918,0.4219409227371216,0.4023333191871643,0.4023333191871643,5018249.3663384,2535259.541366927,2482989.8249714733,5018249.3663384,61673.14,64846.58,28617.11,413.02,Active,1.0,0.0717299580574035,0.0168776363134384,0.0,unresolvable,25443.67,25030.65,60.603965909641175,True,28634.72,17.610000000000582,0.000615366121876,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,10697.297642898426,10476.75031633533,21174.04795923375,260.2242194092827,273.61426160337555,120.74729957805908,1.742700421940928,21447.662220837137,2.5577886185584338,1.2922151783643974,1.2757300016481516,Q1,Q5,Q5,Q1
8540,8540,27Q060,P.S. 060 Woodhaven,2024,27.0,Elementary School,981.0,Q,True,0.1875637173652649,0.0316004082560539,0.7278287410736084,,0.0265035685151815,0.0265035647898912,0.158002033829689,0.2426095753908157,0.8093782067298889,0.7662528157234192,0.7662528157234192,17703131.765986994,9923206.655568823,7779925.110418171,17703131.765986994,28998.84,2771814.0,1659.84,1280.7,Active,1.0,0.0081549435853958,0.0183486230671405,0.0,unresolvable,-2741155.32,2742436.02,2141.357085968611,True,1659.84,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,10115.399241150686,7930.606636511897,18046.005877662585,29.560489296636085,2825.4984709480123,1.6919877675840975,1.3055045871559634,20871.504348610593,27.93264411604771,15.657195781175188,13.53758897180837,Q2,Q3,Q5,Q1
8556,8556,27Q124,P.S. 124 Osmond A Church,2024,27.0,K-8 School,1038.0,Q,True,0.4210019409656524,0.1522157937288284,0.2235067486763,,0.0443159937858581,0.1589595228433609,0.1262042373418808,0.1493256241083145,0.8198458552360535,0.7273552417755127,0.7273552417755127,16069700.810939487,11810482.2998,4259218.511139486,16069700.810939487,14564.97,25814.57,1000.0,12417.02,Active,1.0,0.022157996892929,0.1348747611045837,0.0019267823081463,unresolvable,-10249.6,22666.620000000003,1.8254476516909857,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,11378.113968978809,4103.293363332838,15481.407332311644,14.031763005780348,24.86952793834297,0.9633911368015414,11.962447013487475,15506.27686024999,0.2185733769774765,0.1606412608654585,0.1603836185983204,Q2,Q3,Q3,Q3
